CustomerID,TransactionDate,TransactionAmount
CUST10504,2022-12-25,148.71
CUST10468,2025-01-30,1026.51
CUST10199,2023-07-02,728.69
CUST10666,2024-09-26,1157.68
CUST10775,2023-09-30,514.22
CUST10117,2025-05-13,880.17
CUST10409,2024-08-03,1712.78
CUST10094,2024-08-08,1149.82
CUST10265,2025-06-24,1759.7
CUST10351,2024-11-21,384.86
CUST10603,2023-12-24,346.04
CUST10660,2022-08-27,554.61
CUST10882,2023-02-19,644.74
CUST10144,2025-02-28,1547.39
CUST10095,2025-01-29,1252.81
CUST10850,2022-03-23,612.18
CUST10546,2023-09-04,751.71
CUST10221,2021-04-24,1521.94
CUST10373,2023-08-14,842.37
CUST10935,2024-07-19,508.41
CUST10297,2024-05-02,825.18
CUST10276,2024-01-27,1092.16
CUST10470,2024-08-31,415.21
CUST10194,2025-03-15,900.84
CUST10581,2023-11-11,3043.75
CUST10814,2024-11-26,2100.25
CUST10024,2023-05-18,1150.3
CUST10953,2023-02-12,1555.88
CUST10913,2021-07-08,420.41
CUST10201,2025-01-13,305.45
CUST10838,2024-11-10,1758.08
CUST10354,2023-08-25,1338.0
CUST10797,2025-04-13,1368.4
CUST10544,2024-11-24,608.75
CUST10019,2023-10-04,379.09
CUST10879,2023-04-02,2002.88
CUST10437,2024-02-02,502.06
CUST10621,2023-10-04,184.01
CUST10177,2024-02-11,983.3
CUST10270,2021-04-02,374.72
CUST10649,2022-12-07,2878.01
CUST10461,2023-07-19,638.97
CUST10215,2021-10-31,2030.56
CUST10071,2023-11-02,1603.11
CUST10767,2024-10-16,379.42
CUST10935,2024-07-11,172.04
CUST10182,2024-05-27,1849.59
CUST10815,2023-12-20,1500.05
CUST10198,2025-02-12,1000.42
CUST10127,2021-03-13,827.35
CUST10755,2024-03-16,293.07
CUST10092,2024-06-03,67.6
CUST10268,2021-06-06,1841.59
CUST10053,2024-05-20,169.22
CUST10768,2025-01-11,692.73
CUST10542,2025-03-18,298.35
CUST10746,2024-05-01,2341.18
CUST10710,2025-03-06,556.44
CUST10013,2023-11-23,144.54
CUST10477,2024-03-29,58.54
CUST10567,2023-12-30,3531.69
CUST10102,2024-02-03,1900.14
CUST10135,2023-12-29,170.84
CUST10613,2024-11-02,696.52
CUST10850,2021-12-26,345.73
CUST10077,2024-02-15,2156.47
CUST10614,2024-02-29,44.76
CUST10088,2025-05-03,424.16
CUST10243,2022-05-07,543.32
CUST10203,2022-12-19,575.81
CUST10034,2024-09-14,2121.72
CUST10541,2024-06-24,396.87
CUST10385,2021-06-08,1155.93
CUST10935,2024-04-01,1328.03
CUST10586,2024-11-12,180.26
CUST10908,2024-11-24,896.82
CUST10315,2024-10-21,335.53
CUST10175,2024-08-11,944.28
CUST10509,2022-02-02,2359.6
CUST10412,2024-04-04,2072.63
CUST10797,2024-01-17,1140.3
CUST10343,2024-03-14,278.18
CUST10537,2024-10-29,289.6
CUST10497,2025-07-02,1325.64
CUST10934,2024-06-27,525.9
CUST10703,2021-06-07,436.93
CUST10420,2023-01-31,500.77
CUST10770,2024-10-23,298.83
CUST10985,2024-07-05,339.98
CUST10873,2022-12-18,55.24
CUST10669,2023-02-08,596.07
CUST10298,2024-04-21,1223.93
CUST10093,2023-06-27,2442.59
CUST10178,2024-08-20,735.9
CUST10499,2023-08-03,2056.22
CUST10361,2023-06-20,1243.54
CUST10273,2023-04-17,532.02
CUST10677,2024-08-06,743.36
CUST10181,2024-04-04,1695.58
CUST10418,2025-02-03,1212.37
CUST10121,2024-11-21,803.25
CUST10477,2025-06-18,1387.16
CUST10660,2025-06-07,1089.15
CUST10487,2025-07-13,2052.64
CUST10656,2022-09-30,965.52
CUST10224,2022-06-01,434.48
CUST10369,2024-05-11,930.96
CUST10297,2021-06-13,173.38
CUST10423,2024-12-07,183.97
CUST10107,2024-05-21,324.66
CUST10947,2022-08-07,393.91
CUST10082,2025-01-03,368.28
CUST10092,2022-03-11,1472.32
CUST10361,2024-02-13,1225.92
CUST10303,2022-06-07,2029.43
CUST10501,2024-04-17,1657.81
CUST10222,2024-12-17,943.39
CUST10203,2022-03-08,154.65
CUST10997,2023-04-29,633.33
CUST10403,2023-01-21,1364.19
CUST10927,2023-08-05,589.46
CUST10299,2022-08-18,634.44
CUST10400,2021-03-02,1750.51
CUST10521,2024-09-13,303.89
CUST10259,2025-02-20,1131.07
CUST10530,2025-02-16,430.12
CUST10171,2021-03-07,1199.25
CUST10749,2021-12-04,2345.56
CUST10915,2024-07-30,318.38
CUST10211,2024-11-18,541.67
CUST10465,2023-05-14,80.48
CUST10046,2025-02-12,911.12
CUST10934,2022-11-09,1984.65
CUST10533,2024-10-07,1486.49
CUST10420,2022-11-07,725.11
CUST10362,2025-05-17,613.28
CUST10738,2024-09-28,1464.38
CUST10210,2024-03-25,389.48
CUST10579,2025-06-26,2351.23
CUST10544,2024-09-24,643.01
CUST10679,2025-07-04,376.68
CUST10650,2024-07-18,88.18
CUST10634,2024-12-17,139.33
CUST10244,2024-12-13,847.33
CUST10357,2024-12-19,1254.31
CUST10339,2025-05-30,2814.08
CUST10626,2024-08-30,1714.46
CUST10915,2023-08-27,1225.99
CUST10758,2022-03-19,2739.12
CUST10873,2025-03-10,546.32
CUST10727,2023-04-29,2595.07
CUST10338,2025-03-12,1078.24
CUST10411,2025-06-17,154.65
CUST10600,2020-12-26,15.99
CUST10919,2024-04-26,844.75
CUST10771,2024-12-31,621.12
CUST10400,2022-09-23,1030.82
CUST10246,2024-08-09,918.42
CUST10187,2025-06-30,598.89
CUST10598,2023-05-01,1709.9
CUST10036,2024-07-23,1166.56
CUST10467,2025-06-05,1564.76
CUST10015,2023-09-18,1430.17
CUST10604,2023-09-22,715.2
CUST10361,2024-05-25,2899.44
CUST10666,2024-05-07,926.68
CUST10052,2025-04-07,205.71
CUST10670,2023-11-19,474.18
CUST10906,2024-08-30,1170.11
CUST10930,2023-09-28,1108.0
CUST10892,2025-05-24,1577.24
CUST10068,2025-01-03,1079.89
CUST10600,2021-10-02,1347.67
CUST10016,2024-03-26,745.83
CUST10453,2025-06-15,1204.74
CUST10886,2024-03-26,700.94
CUST10600,2025-02-19,1226.37
CUST10650,2024-01-20,393.14
CUST10449,2025-05-13,518.13
CUST10787,2025-01-06,1499.72
CUST10845,2022-11-29,406.08
CUST10760,2024-04-05,647.71
CUST10978,2024-02-20,324.67
CUST10035,2023-04-20,1359.58
CUST10782,2023-10-05,902.36
CUST10413,2022-04-11,2956.1
CUST10798,2022-12-03,537.04
CUST10384,2021-08-06,1704.74
CUST10456,2022-08-03,1380.14
CUST10709,2022-01-31,656.01
CUST10142,2023-05-21,533.35
CUST10171,2024-11-02,87.02
CUST10875,2023-04-02,218.59
CUST10793,2024-04-29,1117.0
CUST10507,2024-12-19,827.48
CUST10625,2023-11-26,1263.96
CUST10188,2024-02-27,137.93
CUST10405,2023-05-19,397.73
CUST10675,2023-02-25,874.32
CUST10181,2023-11-13,619.32
CUST10079,2021-06-06,1213.59
CUST10341,2024-02-28,136.24
CUST10813,2023-11-04,470.91
CUST10202,2021-08-07,511.69
CUST10170,2025-06-01,219.77
CUST10160,2025-01-23,2688.04
CUST10386,2024-08-10,766.2
CUST10455,2021-08-22,1517.41
CUST10186,2024-06-26,919.78
CUST10533,2025-03-21,61.28
CUST10200,2023-05-30,1079.74
CUST10507,2024-02-11,400.9
CUST10466,2023-08-02,446.82
CUST10297,2023-09-24,724.94
CUST10142,2022-08-16,741.62
CUST10434,2022-01-31,440.9
CUST10887,2024-07-06,931.1
CUST10252,2021-08-14,1242.03
CUST10491,2023-12-10,1008.12
CUST10395,2024-03-19,1434.04
CUST10134,2025-01-02,1195.95
CUST10388,2024-08-30,1914.48
CUST10464,2025-05-25,1197.3
CUST10644,2024-11-01,1683.34
CUST10179,2022-06-18,566.2
CUST10797,2024-01-06,453.27
CUST10302,2022-06-08,2416.56
CUST10728,2024-04-24,1051.75
CUST10936,2024-08-04,143.95
CUST10866,2021-01-09,876.9
CUST10093,2023-12-02,1126.03
CUST10319,2023-01-28,1637.75
CUST10285,2023-03-16,557.41
CUST10483,2025-07-21,685.08
CUST10908,2025-06-18,512.48
CUST10632,2024-01-08,437.8
CUST10585,2024-09-28,1587.06
CUST10763,2024-08-13,2384.8
CUST10204,2023-04-18,1936.91
CUST10249,2025-05-05,364.93
CUST10130,2024-01-28,418.58
CUST10263,2024-08-30,1484.93
CUST10003,2024-03-14,880.46
CUST10158,2024-03-12,475.52
CUST10047,2023-10-25,1465.3
CUST10528,2025-01-04,1804.69
CUST10695,2021-05-17,585.18
CUST10406,2022-06-01,3417.17
CUST10406,2021-12-05,1444.12
CUST10294,2023-05-25,375.08
CUST10105,2025-07-29,457.48
CUST10310,2023-07-10,811.28
CUST10067,2022-11-04,306.51
CUST10331,2023-11-28,950.45
CUST10541,2025-01-21,1062.46
CUST10900,2025-05-10,882.91
CUST10187,2024-03-17,2180.58
CUST10709,2022-05-16,498.91
CUST10751,2021-03-19,521.12
CUST10158,2023-09-17,2287.67
CUST10759,2025-01-15,347.47
CUST10070,2025-07-02,948.48
CUST10060,2021-08-01,421.93
CUST10264,2025-02-22,1758.75
CUST10210,2023-10-31,1282.08
CUST10385,2023-09-23,1450.8
CUST10082,2025-03-21,1228.64
CUST10608,2023-12-10,1097.94
CUST10434,2025-07-21,984.36
CUST10444,2024-06-18,210.86
CUST10600,2022-07-30,73.59
CUST10917,2024-01-11,1432.22
CUST10676,2025-02-03,494.11
CUST10313,2024-03-12,190.9
CUST10927,2023-09-06,588.34
CUST10058,2022-08-04,2244.05
CUST10085,2023-10-11,1235.89
CUST10966,2024-05-09,2789.02
CUST10232,2025-02-02,367.17
CUST10503,2022-10-03,922.25
CUST10347,2023-01-26,744.74
CUST10581,2023-05-14,1501.98
CUST10687,2023-02-11,2931.91
CUST10023,2024-09-10,488.85
CUST10366,2023-07-18,474.01
CUST10783,2024-07-17,520.9
CUST10193,2025-04-27,222.17
CUST10115,2025-06-27,340.41
CUST10574,2022-10-15,483.5
CUST10191,2023-07-31,754.35
CUST10246,2025-05-09,203.56
CUST10961,2025-05-16,3782.88
CUST10880,2023-10-20,1647.42
CUST10464,2023-11-02,1794.46
CUST10320,2024-08-02,2551.3
CUST10294,2024-04-14,760.47
CUST10843,2025-04-27,763.02
CUST10265,2024-02-20,751.59
CUST10052,2023-06-11,1187.4
CUST10269,2022-02-13,700.21
CUST10582,2023-06-25,572.78
CUST10750,2022-06-07,430.39
CUST10523,2021-01-06,235.06
CUST10302,2025-02-07,1015.41
CUST10182,2023-08-27,773.77
CUST10075,2024-12-12,2627.64
CUST10025,2024-06-07,1281.63
CUST10016,2023-12-18,1382.27
CUST10064,2024-11-23,352.61
CUST10127,2025-03-11,839.89
CUST10031,2024-05-04,749.5
CUST10413,2024-06-06,2691.11
CUST10357,2023-02-20,676.78
CUST10920,2023-06-25,842.32
CUST10346,2022-09-17,811.69
CUST10926,2023-10-18,1066.83
CUST10776,2025-03-17,1709.62
CUST10836,2021-06-19,471.2
CUST10647,2025-04-14,849.94
CUST10314,2021-04-13,3061.35
CUST10271,2022-08-27,498.16
CUST10119,2025-06-08,115.65
CUST10923,2024-07-19,329.2
CUST10726,2025-03-02,250.31
CUST10116,2024-03-26,527.45
CUST10986,2024-01-11,857.91
CUST10253,2022-06-20,444.82
CUST10377,2023-06-20,1136.64
CUST10442,2024-03-22,171.96
CUST10917,2024-07-23,2286.07
CUST10176,2024-04-23,1093.08
CUST10295,2024-03-25,1031.84
CUST10028,2024-08-29,640.48
CUST10125,2023-03-31,634.31
CUST10006,2025-01-06,587.64
CUST10541,2025-07-25,32.62
CUST10609,2024-12-02,749.33
CUST10596,2025-06-26,1627.83
CUST10219,2023-12-25,2432.7
CUST10131,2025-05-03,1947.42
CUST10111,2025-01-16,512.52
CUST10567,2024-02-26,619.45
CUST10457,2025-02-02,1011.1
CUST10193,2024-07-24,1429.87
CUST10226,2023-10-12,1315.7
CUST10257,2025-01-06,1197.91
CUST10783,2022-06-07,1944.83
CUST10664,2024-07-25,260.3
CUST10153,2023-08-24,455.47
CUST10743,2021-02-19,487.97
CUST10042,2024-06-07,1204.63
CUST10811,2024-06-04,1556.47
CUST10056,2025-06-28,514.24
CUST10778,2020-12-11,668.0
CUST10640,2024-06-13,700.64
CUST10251,2023-10-07,356.13
CUST10870,2024-03-23,228.4
CUST10205,2024-12-21,913.74
CUST10400,2022-01-12,4048.59
CUST10941,2025-03-05,271.76
CUST10683,2024-05-24,1102.39
CUST10780,2024-09-01,2670.72
CUST10414,2025-03-12,511.74
CUST10636,2025-06-13,1014.52
CUST10489,2024-07-23,1772.71
CUST10908,2024-12-09,423.14
CUST10659,2025-06-08,370.71
CUST10366,2025-04-14,732.31
CUST10252,2024-04-21,2752.26
CUST10088,2024-09-01,3056.5
CUST10045,2023-04-04,926.11
CUST10486,2024-09-16,431.58
CUST10096,2024-12-28,2619.19
CUST10413,2024-07-10,382.84
CUST10743,2021-03-13,515.24
CUST10568,2023-11-27,316.31
CUST10878,2025-01-21,714.13
CUST10974,2024-06-25,1130.59
CUST10739,2025-01-01,1145.47
CUST10208,2024-04-20,1612.41
CUST10425,2023-08-19,37.86
CUST10878,2023-05-12,794.56
CUST10327,2024-09-28,2255.8
CUST10542,2023-06-28,1806.53
CUST10090,2023-05-09,779.84
CUST10506,2021-03-19,430.8
CUST10736,2021-03-14,677.1
CUST10648,2021-12-27,448.01
CUST10441,2023-10-07,1033.47
CUST10471,2024-10-25,398.78
CUST10015,2022-09-06,237.82
CUST10068,2024-06-11,261.76
CUST10263,2023-04-13,2538.47
CUST10441,2023-04-16,1661.12
CUST10153,2023-06-12,1072.36
CUST10587,2023-02-11,229.19
CUST10026,2024-10-13,153.46
CUST10880,2021-11-12,999.43
CUST10818,2023-03-18,2234.31
CUST10335,2023-12-02,619.7
CUST10199,2024-03-17,1503.99
CUST10399,2023-02-08,390.77
CUST10176,2024-09-07,382.23
CUST10157,2022-09-07,221.43
CUST10431,2025-04-16,1383.41
CUST10477,2023-07-31,2425.7
CUST10912,2025-03-06,927.36
CUST10506,2023-05-18,1222.9
CUST10704,2024-05-31,941.55
CUST10010,2024-12-12,331.94
CUST10213,2025-01-08,474.38
CUST10615,2021-09-05,1912.87
CUST10806,2024-10-03,2568.19
CUST10370,2024-10-22,981.58
CUST10696,2023-09-17,2171.25
CUST10804,2024-08-09,783.95
CUST10347,2023-12-04,32.82
CUST10487,2024-11-24,740.97
CUST10816,2022-10-27,1681.28
CUST10025,2024-05-16,64.08
CUST10075,2025-06-30,151.93
CUST10202,2021-09-13,646.71
CUST10235,2025-02-14,1276.11
CUST10093,2024-03-01,526.33
CUST10743,2024-11-11,811.05
CUST10138,2025-04-18,1221.68
CUST10239,2024-05-24,970.99
CUST10240,2025-01-05,1464.81
CUST10526,2022-11-03,333.28
CUST10838,2025-05-19,1427.27
CUST10589,2025-05-18,359.25
CUST10534,2023-09-07,1778.64
CUST10356,2023-03-06,1648.11
CUST10362,2025-04-07,2026.73
CUST10110,2024-11-20,2055.98
CUST10132,2022-05-01,648.68
CUST10963,2025-04-27,1497.06
CUST10151,2022-09-01,1133.48
CUST10485,2025-05-27,1267.03
CUST10520,2021-05-24,1338.72
CUST10610,2024-05-03,469.6
CUST10492,2024-02-17,786.8
CUST10245,2022-10-13,920.09
CUST10785,2023-11-21,1153.24
CUST10964,2024-03-19,572.59
CUST10477,2024-07-18,1181.37
CUST10849,2021-08-22,1193.18
CUST10161,2022-03-31,2841.06
CUST10161,2023-01-30,245.29
CUST10133,2023-02-01,2562.69
CUST10133,2023-07-13,203.59
CUST10049,2023-12-14,1874.63
CUST10927,2024-10-27,726.29
CUST10809,2025-04-23,472.89
CUST10931,2025-05-30,291.85
CUST10242,2023-01-06,490.69
CUST10756,2022-11-22,1995.36
CUST10597,2024-02-11,2338.6
CUST10037,2021-12-06,470.19
CUST10373,2022-01-03,364.86
CUST10175,2023-12-08,1641.72
CUST10076,2023-08-26,776.23
CUST10244,2022-08-05,440.86
CUST10061,2025-05-29,570.78
CUST10991,2024-05-12,1359.19
CUST10147,2024-02-08,690.28
CUST10228,2024-06-11,575.74
CUST10898,2025-03-23,979.08
CUST10976,2023-10-21,1162.63
CUST10485,2023-10-14,719.54
CUST10811,2023-06-27,126.74
CUST10525,2024-01-09,1920.32
CUST10708,2024-02-10,326.52
CUST10435,2025-06-14,2403.93
CUST10620,2025-01-26,1132.25
CUST10233,2023-09-14,323.32
CUST10068,2025-06-25,486.68
CUST10068,2022-09-22,807.27
CUST10907,2025-07-03,610.13
CUST10159,2023-04-12,145.91
CUST10887,2022-10-30,1006.1
CUST10388,2023-05-05,937.72
CUST10501,2025-07-22,1800.27
CUST10529,2024-01-02,228.01
CUST10095,2024-10-23,3445.86
CUST10563,2021-07-11,1171.2
CUST10657,2023-11-21,2035.62
CUST10616,2023-01-16,396.82
CUST10872,2024-09-06,886.3
CUST10541,2025-02-10,546.08
CUST10110,2024-09-21,1867.03
CUST10361,2023-04-09,1413.35
CUST10053,2025-05-06,643.41
CUST10189,2020-12-05,1218.18
CUST10517,2024-06-18,818.53
CUST10997,2023-06-08,1156.88
CUST10147,2024-06-28,221.03
CUST10373,2023-01-17,1132.25
CUST10491,2024-03-09,1492.83
CUST10234,2022-02-19,538.64
CUST10414,2022-09-23,137.0
CUST10550,2023-03-02,1484.3
CUST10747,2024-09-06,604.14
CUST10952,2024-05-17,645.92
CUST10552,2023-09-05,628.85
CUST10651,2023-07-13,435.47
CUST10642,2025-03-10,823.81
CUST10439,2024-01-16,1739.96
CUST10079,2024-04-05,1357.04
CUST10803,2024-01-02,1008.55
CUST10141,2022-08-09,786.21
CUST10874,2025-05-11,1767.38
CUST10457,2024-07-19,1039.53
CUST10518,2022-07-09,554.97
CUST10199,2022-08-15,191.05
CUST10081,2022-11-17,305.55
CUST10864,2025-07-09,591.36
CUST10234,2020-09-09,1419.56
CUST10556,2023-05-27,580.64
CUST10868,2024-04-26,264.46
CUST10242,2023-03-18,2564.15
CUST10450,2024-11-15,879.7
CUST10950,2024-10-25,1810.61
CUST10479,2021-12-24,479.41
CUST10310,2024-06-18,1125.08
CUST10686,2024-10-29,79.32
CUST10006,2022-12-27,3136.42
CUST10122,2020-11-26,501.78
CUST10966,2025-06-25,1384.38
CUST10195,2024-06-04,70.1
CUST10960,2024-02-07,1022.85
CUST10808,2022-07-27,823.26
CUST10647,2021-09-14,78.47
CUST10004,2023-07-10,2554.74
CUST10137,2023-02-28,1151.97
CUST10703,2022-08-03,1277.26
CUST10514,2023-12-14,296.77
CUST10974,2023-01-23,94.16
CUST10307,2023-10-14,215.73
CUST10713,2023-09-02,113.36
CUST10911,2023-09-26,482.58
CUST10331,2025-04-05,184.02
CUST10719,2025-07-27,1963.59
CUST10324,2024-04-25,855.5
CUST10154,2021-02-21,337.09
CUST10675,2024-01-24,109.23
CUST10024,2023-09-24,634.07
CUST10848,2024-08-24,1201.11
CUST10641,2023-07-03,504.19
CUST10981,2025-01-20,391.52
CUST10118,2023-12-22,365.95
CUST10870,2025-03-26,1605.6
CUST10917,2025-07-13,457.11
CUST10269,2023-07-22,1573.25
CUST10365,2023-12-01,387.74
CUST10299,2024-08-19,656.53
CUST10129,2025-04-30,2161.74
CUST10411,2023-10-15,1263.62
CUST10476,2025-07-05,1788.46
CUST10519,2024-09-11,2422.88
CUST10876,2025-05-04,1423.69
CUST10329,2024-10-30,1349.77
CUST10145,2025-07-23,681.44
CUST10942,2024-07-22,1366.28
CUST10164,2023-09-09,1394.5
CUST10331,2024-05-27,947.66
CUST10199,2022-12-29,1935.65
CUST10204,2023-10-03,975.31
CUST10169,2021-12-30,1239.41
CUST10429,2024-08-09,1161.66
CUST10282,2024-03-04,301.75
CUST10348,2025-02-09,1025.13
CUST10612,2023-12-05,2224.56
CUST10234,2024-02-04,1767.84
CUST10723,2023-12-28,824.06
CUST10795,2023-12-19,527.3
CUST10588,2024-05-13,623.99
CUST10794,2024-12-27,138.37
CUST10726,2023-07-01,519.49
CUST10338,2024-09-27,428.24
CUST10598,2021-10-17,383.07
CUST10027,2024-01-30,818.17
CUST10329,2024-10-29,2026.64
CUST10845,2023-01-27,735.95
CUST10360,2024-10-18,1995.39
CUST10654,2025-01-05,1117.43
CUST10835,2023-07-10,625.24
CUST10715,2025-04-21,1337.19
CUST10620,2024-07-18,595.9
CUST10716,2024-05-10,1190.1
CUST10622,2024-06-10,889.76
CUST10485,2024-11-26,46.75
CUST10322,2025-05-16,2244.82
CUST10766,2024-04-28,1037.31
CUST10770,2024-04-22,573.8
CUST10589,2024-11-07,974.4
CUST10724,2024-03-10,895.55
CUST10356,2021-12-21,935.86
CUST10024,2025-01-03,147.79
CUST10539,2023-03-16,751.21
CUST10788,2022-03-22,3233.86
CUST10003,2023-11-03,1507.51
CUST10482,2024-01-28,1907.01
CUST10932,2023-03-22,218.65
CUST10242,2022-07-20,187.2
CUST10746,2024-02-02,1578.57
CUST10454,2025-01-04,1010.39
CUST10711,2024-08-27,679.7
CUST10603,2022-05-14,1482.72
CUST10617,2023-04-06,591.56
CUST10449,2023-10-27,694.96
CUST10415,2025-07-19,271.81
CUST10232,2023-01-23,272.34
CUST10864,2024-02-06,922.3
CUST10366,2022-01-25,1254.24
CUST10611,2025-07-28,140.23
CUST10818,2024-11-02,93.61
CUST10193,2024-04-27,914.23
CUST10372,2023-12-02,1218.76
CUST10574,2024-11-01,1132.27
CUST10664,2024-12-02,1917.17
CUST10839,2023-06-19,1224.22
CUST10739,2024-12-19,441.85
CUST10602,2024-02-21,1336.22
CUST10782,2022-11-06,1675.18
CUST10700,2024-06-26,1697.73
CUST10147,2024-04-01,908.11
CUST10590,2024-08-20,1360.15
CUST10355,2021-03-08,568.73
CUST10218,2025-05-31,872.42
CUST10910,2022-09-17,871.28
CUST10640,2024-11-12,154.53
CUST10287,2025-04-06,1722.57
CUST10362,2024-11-06,1017.21
CUST10888,2024-07-18,328.61
CUST10594,2023-03-17,625.17
CUST10346,2025-07-02,4544.12
CUST10366,2022-02-04,1965.49
CUST10480,2021-12-26,1264.95
CUST10060,2021-01-31,586.02
CUST10328,2024-11-13,1587.1
CUST10960,2024-02-23,646.63
CUST10430,2025-02-28,35.89
CUST10769,2022-11-25,133.78
CUST10414,2024-01-18,1516.15
CUST10477,2025-06-08,3607.38
CUST10896,2024-04-25,116.18
CUST10758,2025-03-18,319.86
CUST10226,2022-12-27,1392.22
CUST10803,2025-02-23,132.98
CUST10238,2025-04-10,580.57
CUST10687,2024-03-18,236.28
CUST10848,2024-06-10,445.34
CUST10972,2024-02-22,1049.37
CUST10432,2023-01-31,1523.24
CUST10090,2023-11-08,1827.26
CUST10721,2022-08-25,677.76
CUST10212,2024-12-23,1250.61
CUST10305,2024-05-15,435.83
CUST10951,2025-01-31,221.78
CUST10984,2023-07-19,1018.8
CUST10335,2024-10-10,1371.01
CUST10428,2022-11-05,793.5
CUST10340,2021-07-11,432.96
CUST10277,2022-10-25,195.89
CUST10026,2023-12-17,1488.7
CUST10493,2021-07-15,992.59
CUST10598,2025-07-01,749.08
CUST10817,2024-09-29,833.06
CUST10788,2024-11-09,833.86
CUST10512,2025-06-14,906.3
CUST10928,2024-04-20,704.7
CUST10970,2025-07-08,1706.3
CUST10979,2024-04-13,908.43
CUST10903,2025-03-27,508.44
CUST10954,2025-04-01,271.24
CUST10088,2025-01-07,1755.53
CUST10367,2024-10-12,2423.18
CUST10505,2022-03-31,1146.26
CUST10903,2024-02-27,582.59
CUST10187,2024-09-02,1170.16
CUST10170,2023-05-13,248.92
CUST10455,2021-04-02,287.59
CUST10928,2024-02-06,1647.11
CUST10279,2024-10-22,846.88
CUST10650,2024-02-05,628.21
CUST10335,2021-09-15,385.95
CUST10166,2024-06-05,368.9
CUST10087,2024-01-01,352.99
CUST10295,2025-06-27,757.11
CUST10433,2024-09-11,216.14
CUST10105,2023-07-05,2540.03
CUST10584,2022-10-17,1308.63
CUST10372,2024-01-13,1803.54
CUST10404,2024-07-21,881.56
CUST10343,2023-05-06,1017.41
CUST10689,2024-03-22,1067.5
CUST10166,2025-03-11,704.75
CUST10353,2024-08-30,1147.35
CUST10620,2025-02-07,1124.29
CUST10942,2024-08-18,1790.16
CUST10584,2022-10-28,605.2
CUST10010,2023-04-17,1652.08
CUST10048,2024-09-17,259.85
CUST10717,2024-12-28,308.05
CUST10732,2023-02-11,510.33
CUST10707,2023-10-08,1420.76
CUST10360,2025-02-04,374.42
CUST10607,2022-12-10,1089.63
CUST10723,2023-07-18,933.26
CUST10318,2022-09-21,1048.78
CUST10776,2022-05-05,3148.43
CUST10962,2025-07-01,1208.46
CUST10744,2023-04-11,1280.51
CUST10617,2025-01-28,1337.72
CUST10312,2025-02-20,505.46
CUST10113,2023-11-18,388.62
CUST10282,2023-10-16,1191.98
CUST10420,2023-12-27,1001.59
CUST10486,2025-03-17,918.69
CUST10709,2025-07-19,422.24
CUST10854,2023-10-04,1077.79
CUST10886,2024-01-10,1092.36
CUST10933,2025-06-18,306.28
CUST10095,2023-01-09,1077.55
CUST10583,2023-05-19,305.37
CUST10436,2024-02-05,1694.0
CUST10793,2022-03-18,529.15
CUST10944,2023-10-09,833.41
CUST10231,2024-09-12,2336.68
CUST10286,2024-12-26,854.84
CUST10695,2021-05-08,857.74
CUST10809,2024-05-22,598.07
CUST10746,2023-11-19,369.77
CUST10491,2025-01-26,1876.26
CUST10955,2025-02-27,555.21
CUST10108,2022-02-06,1043.64
CUST10247,2023-01-11,537.58
CUST10009,2022-03-05,1899.12
CUST10070,2024-08-28,1124.66
CUST10761,2025-02-28,788.78
CUST10191,2023-12-09,1778.55
CUST10166,2024-01-14,581.11
CUST10235,2024-11-14,1236.07
CUST10017,2024-11-21,1760.38
CUST10899,2023-05-18,251.33
CUST10743,2025-04-14,225.48
CUST10516,2023-06-16,1253.82
CUST10788,2023-04-23,2771.01
CUST10132,2025-03-02,951.27
CUST10373,2023-05-27,1092.68
CUST10088,2024-06-30,542.03
CUST10955,2022-08-14,1682.85
CUST10899,2021-11-21,1149.4
CUST10244,2023-04-05,715.47
CUST10691,2025-02-27,392.73
CUST10675,2024-06-27,709.83
CUST10930,2022-09-02,2268.86
CUST10666,2024-08-25,995.51
CUST10139,2022-12-21,1056.34
CUST10825,2025-03-22,519.81
CUST10373,2022-03-29,1911.27
CUST10912,2024-11-12,951.0
CUST10622,2024-06-09,1533.76
CUST10899,2022-09-12,1948.41
CUST10582,2023-12-05,2019.56
CUST10642,2023-12-31,901.03
CUST10862,2024-02-21,1356.69
CUST10603,2022-03-20,1600.93
CUST10090,2024-11-17,422.92
CUST10713,2021-08-28,488.23
CUST10018,2021-09-26,1549.45
CUST10840,2022-04-14,1912.36
CUST10551,2023-11-09,2287.73
CUST10331,2024-04-21,1131.58
CUST10544,2023-12-02,1077.14
CUST10684,2023-10-17,1153.9
CUST10622,2024-08-24,693.23
CUST10733,2023-12-20,486.34
CUST10361,2024-08-11,863.86
CUST10676,2024-05-09,1905.08
CUST10371,2025-06-21,834.81
CUST10263,2024-02-22,656.59
CUST10487,2025-01-29,1584.23
CUST10557,2024-09-22,262.09
CUST10306,2023-02-18,961.79
CUST10078,2024-08-22,844.72
CUST10220,2024-03-21,296.63
CUST10599,2024-12-19,375.34
CUST10495,2024-01-02,317.1
CUST10038,2025-04-30,706.45
CUST10318,2024-10-30,1660.5
CUST10135,2023-06-30,662.22
CUST10255,2024-04-13,1814.05
CUST10868,2025-02-18,1132.46
CUST10641,2024-03-27,792.92
CUST10525,2023-08-22,1873.4
CUST10426,2023-08-27,483.6
CUST10088,2025-03-26,454.56
CUST10254,2025-04-22,442.97
CUST10318,2022-01-23,185.99
CUST10564,2023-05-07,1152.35
